Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04 00:00:00-05:00,17.00668104387509,17.284972106343186,16.9673263785258,17.276538848876953,35967600,0.0,0.0
2016-01-05 00:00:00-05:00,17.436769357636432,17.72349373417543,17.386171411329467,17.68695068359375,39978000,0.0,0.0
2016-01-06 00:00:00-05:00,17.563260901824716,17.97648081345718,17.560449280205752,17.864038467407227,49693800,0.0,0.0
2016-01-07 00:00:00-05:00,17.70100840580178,18.336300088297662,17.686953507832218,18.280078887939453,79290000,0.0,0.0
2016-01-08 00:00:00-05:00,18.29412929939363,18.386893533418867,17.824689710113454,17.86123275756836,53303700,0.0,0.0
2016-01-11 00:00:00-05:00,17.92307642255889,18.122659812422913,17.886533370107117,18.052385330200195,37961400,0.0,0.0
2016-01-12 00:00:00-05:00,18.097353180175464,18.19574063498703,17.83030703190128,17.883716583251953,36587700,0.0,0.0
2016-01-13 00:00:00-05:00,17.914641485857977,17.914641485857977,17.380547476521368,17.405845642089844,41177100,0.0,0.0
2016-01-14 00:00:00-05:00,17.428339239357303,17.883724013118755,17.3777396801217,17.726306915283203,38804700,0.0,0.0
2016-01-15 00:00:00-05:00,17.301841742869314,17.560456347603953,17.220322376382043,17.408660888671875,45523200,0.0,0.0
2016-01-19 00:00:00-05:00,17.498611493739407,17.653216949084353,17.43114703183767,17.585752487182617,39153900,0.0,0.0
2016-01-20 00:00:00-05:00,17.372118478365852,17.52110232006223,16.922355330422114,17.10226058959961,52107300,0.0,0.0
2016-01-21 00:00:00-05:00,17.14161052331503,17.650404742560305,17.12193238573838,17.394601821899414,36267600,0.0,0.0
2016-01-22 00:00:00-05:00,17.55201550286585,17.78251860592455,17.464872928535495,17.622291564941406,27592500,0.0,0.0
2016-01-25 00:00:00-05:00,17.64759330880455,17.939939277182464,17.58294047667,17.8359317779541,38470200,0.0,0.0
2016-01-26 00:00:00-05:00,17.810634036325744,18.12265654142855,17.782522640030745,17.990537643432617,28323600,0.0,0.0
2016-01-27 00:00:00-05:00,18.018647068467804,18.322237890796394,17.95961587712154,17.976482391357422,30642900,0.0,0.0
2016-01-28 00:00:00-05:00,17.99897415014326,18.133903086186628,17.830313784328943,18.052385330200195,33834900,0.0,0.0
2016-01-29 00:00:00-05:00,18.20136393938298,18.701726517530698,18.198553925740022,18.653940200805664,49317300,0.0,0.0
2016-02-01 00:00:00-05:00,18.527444602052206,19.095271685731777,18.521822965782807,18.974397659301758,44185200,0.0,0.0
2016-02-02 00:00:00-05:00,18.918171004093757,19.06996639885826,18.631446726978403,18.79448699951172,40757700,0.0,0.0
2016-02-03 00:00:00-05:00,18.920985172299492,18.974394729811852,18.29131696991285,18.628639221191406,36946800,0.0,0.0
2016-02-04 00:00:00-05:00,18.4852819074135,18.707351844518968,18.27445524405727,18.670808792114258,38500200,0.0,0.0
2016-02-05 00:00:00-05:00,18.794501593741707,18.982840172664247,18.519020372000455,18.83385467529297,42589500,0.0,0.0
2016-02-08 00:00:00-05:00,18.693293585539724,18.876008798974553,18.316615062472614,18.80573272705078,62230800,0.0,0.0
2016-02-09 00:00:00-05:00,18.409376029194593,18.667990512683268,18.181682947545593,18.49932861328125,43927200,0.0,0.0
2016-02-10 00:00:00-05:00,18.6061579858167,18.71859877802989,18.45436251420891,18.493717193603516,29127900,0.0,0.0
2016-02-11 00:00:00-05:00,18.27726796896026,18.485284648970076,18.209803491019784,18.36159896850586,33560100,0.0,0.0
2016-02-12 00:00:00-05:00,18.41781141753679,18.623014768444715,18.23509460677507,18.60333824157715,29086500,0.0,0.0
2016-02-16 00:00:00-05:00,18.724209370819626,18.777618916676623,18.41218535117919,18.524627685546875,34081500,0.0,0.0
2016-02-17 00:00:00-05:00,18.580848504214917,18.7242106405042,18.499329173477705,18.583660125732422,37280100,0.0,0.0
2016-02-18 00:00:00-05:00,17.91745349396795,18.20979786626212,17.52672003704823,18.02427101135254,83683800,0.0,0.0
2016-02-19 00:00:00-05:00,17.959619075979724,18.206988764408464,17.833123413638617,18.176067352294922,46686900,0.0,0.0
2016-02-22 00:00:00-05:00,18.176064856597822,18.592096443343824,18.176064856597822,18.448734283447266,31761900,0.0,0.0
2016-02-23 00:00:00-05:00,18.507766448687637,18.72140469299594,18.350349387584487,18.687671661376953,34296000,0.0,0.0
2016-02-24 00:00:00-05:00,18.60615204180144,18.926607795114617,18.47403475633779,18.867576599121094,30873600,0.0,0.0
2016-02-25 00:00:00-05:00,18.960339877256793,19.15148834914678,18.92660684781775,19.126190185546875,28743900,0.0,0.0
2016-02-26 00:00:00-05:00,19.137441612463633,19.17117465627919,18.637080460879982,18.69611167907715,32952900,0.0,0.0
2016-02-29 00:00:00-05:00,18.729840518348528,18.819794753228486,18.614589721073273,18.6483211517334,28035600,0.0,0.0
2016-03-01 00:00:00-05:00,18.73546026797532,18.802924725187097,18.552743426513597,18.682050704956055,31288500,0.0,0.0
2016-03-02 00:00:00-05:00,18.61177635192871,18.741083642365616,18.552745147452658,18.61177635192871,27496800,0.0,0.0
2016-03-03 00:00:00-05:00,18.53868296705224,18.608959025397628,18.23790381788298,18.592092514038086,35540400,0.0,0.0
2016-03-04 00:00:00-05:00,18.592097955945565,18.912553723178995,18.57804306185843,18.772003173828125,30031500,0.0,0.0
2016-03-07 00:00:00-05:00,18.727029382552885,19.249880198551086,18.628643502259887,19.084028244018555,38476200,0.0,0.0
2016-03-08 00:00:00-05:00,19.03904920696164,19.247064193571152,18.97158475656293,19.126190185546875,30203700,0.0,0.0
2016-03-09 00:00:00-05:00,19.196988743814554,19.253626139690457,19.007255979230532,19.123361587524414,23474400,0.166667,0.0
2016-03-10 00:00:00-05:00,19.129024371033978,19.267784610191704,18.80336380881333,19.089378356933594,30677400,0.0,0.0
2016-03-11 00:00:00-05:00,19.191326284722713,19.23946799219058,18.916638225148407,19.02141571044922,24872700,0.0,0.0
2016-03-14 00:00:00-04:00,19.015751894909734,19.163007829621804,18.96194693532574,19.075220108032227,20137500,0.0,0.0
2016-03-15 00:00:00-04:00,18.973275337948834,19.355573346769177,18.973275337948834,19.281946182250977,22700700,0.0,0.0
2016-03-16 00:00:00-04:00,19.23946502013134,19.352738178686437,19.044069024172185,19.253623962402344,24654000,0.0,0.0
2016-03-17 00:00:00-04:00,19.205475905503878,19.516977393522524,19.04689353601631,19.100698471069336,35514300,0.0,0.0
2016-03-18 00:00:00-04:00,19.109204654709075,19.264954674081267,18.90248048756786,18.959117889404297,69459300,0.0,0.0
2016-03-21 00:00:00-04:00,18.981767091593838,19.364065021107734,18.96477733280541,19.247961044311523,28247400,0.0,0.0
2016-03-22 00:00:00-04:00,19.25645401427276,19.449017549775622,19.19698419555744,19.21963882446289,22543500,0.0,0.0
2016-03-23 00:00:00-04:00,19.259286586115383,19.284773653602883,19.097871732801945,19.10353660583496,18331800,0.0,0.0
2016-03-24 00:00:00-04:00,19.095039625375634,19.26778097229947,19.080879064137722,19.256454467773438,18914100,0.0,0.0
2016-03-28 00:00:00-04:00,19.236638451136358,19.42070799757896,19.236638451136358,19.290443420410156,16810500,0.0,0.0
2016-03-29 00:00:00-04:00,19.29893255516311,19.31592393345267,19.095040876849417,19.264949798583984,19473000,0.0,0.0
2016-03-30 00:00:00-04:00,19.34990635113796,19.539639100238187,19.338578224732345,19.483001708984375,21625500,0.0,0.0
2016-03-31 00:00:00-04:00,19.468839016472586,19.593438650242664,19.38954701466616,19.39521026611328,18850500,0.0,0.0
2016-04-01 00:00:00-04:00,19.262121115816214,19.59627901254487,19.262121115816214,19.55663299560547,19807200,0.0,0.0
2016-04-04 00:00:00-04:00,19.539639039093746,19.644416511178942,19.51698440674054,19.567956924438477,20470200,0.0,0.0
2016-04-05 00:00:00-04:00,19.548136907332726,19.610435937956673,19.332917065798338,19.437694549560547,17337000,0.0,0.0
2016-04-06 00:00:00-04:00,19.454686374834,19.556633044305276,19.403713850292032,19.550968170166016,16088100,0.0,0.0
2016-04-07 00:00:00-04:00,19.49149747386723,19.519816979796925,19.239465699919027,19.318756103515625,18331500,0.0,0.0
