,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,ABT250516C00070000,2024-09-24 18:50:29+00:00,70.0,44.82,48.6,52.8,0.0,0.0,,1,0.5070850073242188,True,REGULAR,USD
1,ABT250516C00080000,2024-10-03 19:31:20+00:00,80.0,33.8,38.95,43.0,0.0,0.0,,1,0.5494429821777345,True,REGULAR,USD
2,ABT250516C00085000,2024-10-09 18:18:36+00:00,85.0,32.53,34.2,38.15,0.0,0.0,,1,0.49658706542968756,True,REGULAR,USD
3,ABT250516C00090000,2024-10-10 18:50:59+00:00,90.0,27.82,31.3,32.95,0.0,0.0,1.0,2,0.4288387194824219,True,REGULAR,USD
4,ABT250516C00095000,2024-10-07 15:05:29+00:00,95.0,21.23,26.75,27.2,0.0,0.0,,13,0.33960621337890623,True,REGULAR,USD
5,ABT250516C00100000,2024-10-07 16:31:02+00:00,100.0,17.35,22.35,22.75,0.0,0.0,,2,0.3107979077148437,True,REGULAR,USD
6,ABT250516C00105000,2024-10-17 16:55:11+00:00,105.0,16.9,18.15,18.5,0.0,0.0,1.0,3,0.2849192602539062,True,REGULAR,USD
7,ABT250516C00110000,2024-10-18 18:39:05+00:00,110.0,14.8,14.3,14.6,1.54,11.613875,1.0,1,0.2640454455566406,True,REGULAR,USD
8,ABT250516C00115000,2024-10-17 19:10:51+00:00,115.0,9.85,10.25,11.4,0.0,0.0,1.0,92,0.2551344018554688,True,REGULAR,USD
9,ABT250516C00120000,2024-10-17 19:38:08+00:00,120.0,7.24,7.9,8.1,0.089999676,1.2587366,1.0,89,0.23218541259765624,False,REGULAR,USD
10,ABT250516C00125000,2024-10-18 18:50:37+00:00,125.0,5.7,5.4,5.65,0.8499999,17.525772,34.0,104,0.22064988342285152,False,REGULAR,USD
11,ABT250516C00130000,2024-10-17 18:59:59+00:00,130.0,3.15,3.55,3.9,0.0,0.0,8.0,152,0.2157060852050781,False,REGULAR,USD
12,ABT250516C00135000,2024-10-18 17:14:25+00:00,135.0,2.24,2.16,2.46,0.27999997,14.285712,13.0,8,0.20673400695800775,False,REGULAR,USD
13,ABT250516C00140000,2024-10-17 19:04:18+00:00,140.0,1.29,1.33,1.51,0.0,0.0,52.0,53,0.20117986328124998,False,REGULAR,USD
14,ABT250516C00150000,2024-10-09 15:43:15+00:00,150.0,0.52,0.44,0.62,0.0,0.0,,2,0.2024005541992187,False,REGULAR,USD
