,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,INTC250620P00010000,2024-10-18 15:51:47+00:00,10.0,0.16,0.08,0.24,-0.040000007,-20.000004,8.0,177,0.6152382226562501,False,REGULAR,USD
1,INTC250620P00013000,2024-10-18 15:05:21+00:00,13.0,0.42,0.4,0.44,-0.08000001,-16.000002,80.0,1470,0.561527822265625,False,REGULAR,USD
2,INTC250620P00015000,2024-10-15 19:33:44+00:00,15.0,0.74,0.7,0.73,-0.00999999,-1.3333321,1.0,13623,0.5317429638671876,False,REGULAR,USD
3,INTC250620P00017000,2024-10-10 14:29:35+00:00,17.0,1.13,0.96,1.4,0.0,0.0,,3,0.5136767382812499,False,REGULAR,USD
4,INTC250620P00018000,2024-10-18 16:06:47+00:00,18.0,1.49,1.42,1.52,-0.09000003,-5.696204,2.0,21515,0.5048877636718749,False,REGULAR,USD
5,INTC250620P00019000,2024-10-18 18:01:20+00:00,19.0,1.84,1.44,2.01,-0.059999943,-3.1578918,1.0,2706,0.5307664111328125,False,REGULAR,USD
6,INTC250620P00020000,2024-10-18 19:25:07+00:00,20.0,2.21,2.13,2.18,-0.06999993,-3.0701725,7.0,30615,0.4885305053710938,False,REGULAR,USD
7,INTC250620P00022000,2024-10-18 15:05:21+00:00,22.0,3.11,3.0,3.15,0.109999895,3.6666632,90.0,755,0.4846242944335938,False,REGULAR,USD
8,INTC250620P00023000,2024-10-18 15:03:50+00:00,23.0,3.7,3.55,3.65,-0.099999905,-2.6315765,200.0,16618,0.47559118164062497,True,REGULAR,USD
9,INTC250620P00024000,2024-10-18 14:32:53+00:00,24.0,4.15,4.05,4.4,0.21000004,5.3299503,1.0,1,0.4946339599609375,True,REGULAR,USD
10,INTC250620P00025000,2024-10-18 15:07:09+00:00,25.0,4.85,4.65,4.85,0.049999714,1.0416607,2.0,14588,0.467778759765625,True,REGULAR,USD
11,INTC250620P00027000,2024-10-14 13:30:09+00:00,27.0,5.63,6.0,6.3,0.0,0.0,,2,0.47363807617187503,True,REGULAR,USD
12,INTC250620P00028000,2024-10-18 15:29:19+00:00,28.0,6.82,6.7,7.0,0.36000013,5.5727577,1.0,20819,0.46631393066406257,True,REGULAR,USD
13,INTC250620P00030000,2024-10-17 19:05:22+00:00,30.0,8.5,8.25,8.4,0.0,0.0,11.0,34935,0.436529072265625,True,REGULAR,USD
14,INTC250620P00033000,2024-10-15 13:50:12+00:00,33.0,10.3,10.75,10.9,0.0,0.0,5.0,13067,0.4204159521484375,True,REGULAR,USD
15,INTC250620P00035000,2024-10-07 18:52:02+00:00,35.0,13.1,12.4,12.65,0.0,0.0,20.0,1539,0.40381455566406255,True,REGULAR,USD
16,INTC250620P00038000,2024-10-11 18:23:23+00:00,38.0,14.5,15.3,15.5,0.0,0.0,5.0,283,0.4106504248046875,True,REGULAR,USD
17,INTC250620P00040000,2024-10-16 15:00:38+00:00,40.0,17.97,16.45,17.4,0.0,0.0,3.0,672,0.40039662109375,True,REGULAR,USD
18,INTC250620P00042000,2024-08-29 19:50:34+00:00,42.0,22.2,17.05,18.25,0.0,0.0,1720.0,773,1.0000000000000003e-05,True,REGULAR,USD
19,INTC250620P00045000,2024-10-16 15:51:49+00:00,45.0,22.75,20.35,24.3,0.0,0.0,2.0,313,0.883790224609375,True,REGULAR,USD
20,INTC250620P00047000,2024-08-29 19:25:12+00:00,47.0,25.35,22.6,24.15,0.0,0.0,20.0,18,1.0000000000000003e-05,True,REGULAR,USD
21,INTC250620P00050000,2024-10-14 18:03:30+00:00,50.0,26.45,27.1,27.45,0.0,0.0,12.0,1,0.5410202148437502,True,REGULAR,USD
22,INTC250620P00055000,2024-10-11 18:30:09+00:00,55.0,31.25,31.5,33.7,0.0,0.0,1.0,4,0.65039412109375,True,REGULAR,USD
23,INTC250620P00060000,2024-09-20 14:26:18+00:00,60.0,39.28,35.95,38.7,0.0,0.0,2.0,2,0.5566450585937501,True,REGULAR,USD
24,INTC250620P00065000,2024-08-26 19:28:37+00:00,65.0,44.8,40.8,42.15,0.0,0.0,20.0,0,1.0000000000000003e-05,True,REGULAR,USD
