Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04 00:00:00-05:00,52.2726465518948,52.569421933850926,51.571180741946314,52.24566650390625,20400100,0.0,0.0
2016-01-05 00:00:00-05:00,52.06356579703762,52.704325313263006,51.88145173096511,52.69083786010742,11993500,0.0,0.0
2016-01-06 00:00:00-05:00,51.692594039382385,52.36707987512163,51.658867689228,52.252418518066406,18826900,0.0,0.0
2016-01-07 00:00:00-05:00,51.30139108355328,52.60314895398872,51.193476025578185,51.41605758666992,21263800,0.0,0.0
2016-01-08 00:00:00-05:00,51.49698199176245,51.69932975944555,50.24918448016337,50.37733840942383,19033600,0.0,0.0
2016-01-11 00:00:00-05:00,50.59318286358752,50.667376715555626,48.94068951492875,49.70286178588867,21353000,0.0,0.0
2016-01-12 00:00:00-05:00,49.99288048204744,50.86970877898667,49.338628548735315,50.72132110595703,21864100,0.0,0.0
2016-01-13 00:00:00-05:00,51.159736382492326,51.97586341518829,50.54595710656143,51.02484130859375,26052700,0.0,0.0
2016-01-14 00:00:00-05:00,51.40256582653922,53.90490770354969,51.126029304909224,53.36532211303711,33806700,0.0,0.0
2016-01-15 00:00:00-05:00,51.48350329961831,52.72455472449247,51.46326954859163,52.32661056518555,28342100,0.0,0.0
2016-01-19 00:00:00-05:00,52.56267449780345,52.771763432792135,50.714584990886955,51.53071212768555,22684500,0.0,0.0
2016-01-20 00:00:00-05:00,50.633653134098026,51.07206997080751,48.25946517908592,49.3588752746582,33300800,0.0,0.0
2016-01-21 00:00:00-05:00,49.34538743272025,50.57969263174146,48.97441815552455,49.979400634765625,22265600,0.0,0.0
2016-01-22 00:00:00-05:00,51.544230862978765,51.78029998865324,50.39760645489074,51.64540481567383,22530300,0.0,0.0
2016-01-25 00:00:00-05:00,51.092309675336175,51.490253907716664,49.84451172235011,49.89847183227539,17086600,0.0,0.0
2016-01-26 00:00:00-05:00,50.43130112639054,51.78027272972328,50.08057077372807,51.73305892944336,18724700,0.0,0.0
2016-01-27 00:00:00-05:00,51.260931673802396,52.25242683347173,50.39759049001177,50.782047271728516,18106100,0.0,0.0
2016-01-28 00:00:00-05:00,52.17147281846218,52.380566904535414,51.004615328406025,51.92865753173828,16157700,0.0,0.0
2016-01-29 00:00:00-05:00,51.75330332786049,52.50872421264649,51.42954784443875,52.508724212646484,25161900,0.0,0.0
2016-02-01 00:00:00-05:00,51.70609700112865,51.793778324817815,50.88322329325339,51.45653533935547,16754200,0.0,0.0
2016-02-02 00:00:00-05:00,50.04011952897729,51.00463474454134,49.608448887346384,50.30990982055664,21404200,0.0,0.0
2016-02-03 00:00:00-05:00,50.9439073129335,52.96736454064223,50.08731268407398,52.93364334106445,25873700,0.0,0.0
2016-02-04 00:00:00-05:00,53.001104188550954,53.95887294836382,52.313125676744605,53.84421157836914,23658700,0.0,0.0
2016-02-05 00:00:00-05:00,53.55417445461596,54.02631246423102,52.99434999613071,54.01282501220703,26719900,0.0,0.0
2016-02-08 00:00:00-05:00,53.48673910954868,55.159461421868144,53.22368999474102,54.74128341674805,26601200,0.0,0.0
2016-02-09 00:00:00-05:00,54.434995853883805,54.904611547239526,53.55701146352494,54.503055572509766,18418100,0.73,0.0
2016-02-10 00:00:00-05:00,54.29208343839262,55.43550478204961,53.95858706100846,54.006229400634766,16610900,0.0,0.0
2016-02-11 00:00:00-05:00,53.31880160759234,54.55070500353854,52.80154352453004,54.176368713378906,19331600,0.0,0.0
2016-02-12 00:00:00-05:00,54.5030563748438,55.176856426620034,54.31928941996244,55.14963150024414,16767200,0.0,0.0
2016-02-16 00:00:00-05:00,55.605649987245094,55.707742186230846,54.63918824777986,55.278961181640625,15912200,0.0,0.0
2016-02-17 00:00:00-05:00,55.57161806264421,56.34070287103674,55.23812175366641,55.80982971191406,17006700,0.0,0.0
2016-02-18 00:00:00-05:00,56.42236537178404,56.53125987660567,55.71453291626164,56.1160888671875,14873700,0.0,0.0
2016-02-19 00:00:00-05:00,55.93913691462102,56.18415605117792,55.0679600702514,56.150123596191406,13615900,0.0,0.0
2016-02-22 00:00:00-05:00,56.1501312341062,56.78990408798912,55.94594686165973,56.07526397705078,14595200,0.0,0.0
2016-02-23 00:00:00-05:00,55.803028573174075,56.061662844256325,55.04755354707872,55.285770416259766,11041600,0.0,0.0
2016-02-24 00:00:00-05:00,54.3873616469708,55.653287141654566,54.224012066745935,55.48313522338867,13777500,0.0,0.0
2016-02-25 00:00:00-05:00,55.51036236587281,55.85747374690472,54.46222588446494,55.8166389465332,13706400,0.0,0.0
2016-02-26 00:00:00-05:00,56.415571310417874,56.544888433849366,55.5988441550996,55.639678955078125,14343300,0.0,0.0
2016-02-29 00:00:00-05:00,55.728149402270276,56.082068268386415,54.482641418680934,54.55070114135742,18903600,0.0,0.0
2016-03-01 00:00:00-05:00,54.8297477585526,55.653282348923724,54.666403385019024,55.319786071777344,15730600,0.0,0.0
2016-03-02 00:00:00-05:00,55.095195138193205,56.2998737603434,54.65960659476743,56.286258697509766,14094400,0.0,0.0
2016-03-03 00:00:00-05:00,56.25903266032586,56.29986745900628,55.496750198336365,56.08207321166992,13216200,0.0,0.0
2016-03-04 00:00:00-05:00,56.25903650301905,56.47002323411167,55.646488517851175,56.00720977783203,18402700,0.0,0.0
2016-03-07 00:00:00-05:00,56.020819417403615,57.484127044677734,55.95275968435884,57.484127044677734,18945600,0.0,0.0
2016-03-08 00:00:00-05:00,57.17103980350269,57.31396677989656,56.13651851086055,56.23860549926758,14003900,0.0,0.0
2016-03-09 00:00:00-05:00,56.64017129500838,57.06895225902621,55.973173491689515,56.08207321166992,14139300,0.0,0.0
2016-03-10 00:00:00-05:00,56.09567927617114,56.25902884506404,55.08157536759221,55.932334899902344,15898300,0.0,0.0
2016-03-11 00:00:00-05:00,56.64017304218767,56.851159765377446,55.816638356773964,55.93914794921875,15370200,0.0,0.0
2016-03-14 00:00:00-04:00,55.45592462768738,56.24542695842307,55.1428404769578,56.088890075683594,13344600,0.0,0.0
2016-03-15 00:00:00-04:00,55.537577838240814,56.388337318583424,55.48312798526918,56.367919921875,9213000,0.0,0.0
2016-03-16 00:00:00-04:00,56.50403399533097,56.599323825293276,55.76898182051903,56.401947021484375,11492100,0.0,0.0
2016-03-17 00:00:00-04:00,56.95325124336583,57.6338589278264,56.29986848939863,57.239105224609375,13673900,0.0,0.0
2016-03-18 00:00:00-04:00,57.572588315008026,57.579395844224216,56.6605767197263,57.307151794433594,19637000,0.0,0.0
2016-03-21 00:00:00-04:00,57.062159173510295,57.266343603850096,56.830754998909235,56.91242980957031,8385400,0.0,0.0
2016-03-22 00:00:00-04:00,56.54489857183358,57.75637965290052,56.49725623244192,57.25273132324219,13005100,0.0,0.0
2016-03-23 00:00:00-04:00,57.075771357756416,57.375240455774254,56.8443620022084,57.00090408325195,12748900,0.0,0.0
2016-03-24 00:00:00-04:00,56.449592444299284,57.19145218903673,56.442784914794075,57.15742492675781,9368300,0.0,0.0
2016-03-28 00:00:00-04:00,57.19146077616864,57.41606254995181,56.96685900238546,57.320777893066406,7490400,0.0,0.0
2016-03-29 00:00:00-04:00,56.9464230984802,57.586195751920904,56.599317043744335,57.53174591064453,9977900,0.0,0.0
2016-03-30 00:00:00-04:00,57.87206710166557,57.88568216240648,57.17104205961164,57.52495574951172,10807000,0.0,0.0
2016-03-31 00:00:00-04:00,57.218684616598985,57.91970966146643,56.8919906616211,56.891990661621094,13896900,0.0,0.0
2016-04-01 00:00:00-04:00,56.08206864125148,56.75586872768932,56.07526111115138,56.46320724487305,12235300,0.0,0.0
2016-04-04 00:00:00-04:00,56.531250747087874,57.10296368109858,56.340681499958485,56.59931564331055,8050200,0.0,0.0
2016-04-05 00:00:00-04:00,56.22499524299405,56.578908916481154,55.803016654207426,55.95275115966797,10446800,0.0,0.0
2016-04-06 00:00:00-04:00,56.27945778314185,56.80352347775014,56.01402117004315,56.70143127441406,9320200,0.0,0.0
2016-04-07 00:00:00-04:00,56.3270782029363,56.60612457801502,55.84384750063069,56.061641693115234,8267100,0.0,0.0
2016-04-08 00:00:00-04:00,56.69462302376777,56.79671002383383,56.388346445695724,56.633365631103516,9376200,0.0,0.0
2016-04-11 00:00:00-04:00,56.71503278020596,57.33438299850928,56.6810003230208,56.70822525024414,9925000,0.0,0.0
2016-04-12 00:00:00-04:00,56.96007275837275,57.59984060784996,56.74227845357983,57.409271240234375,9986100,0.0,0.0
2016-04-13 00:00:00-04:00,57.51134489053623,57.79039651205049,57.19826600300442,57.73594665527344,9235700,0.0,0.0
2016-04-14 00:00:00-04:00,57.85165230465673,58.464200249936816,57.6883079167902,58.14431381225586,10625800,0.0,0.0
2016-04-15 00:00:00-04:00,58.055847241915835,58.30086646458673,57.70192827911325,57.83124542236328,11280200,0.0,0.0
2016-04-18 00:00:00-04:00,57.83125472778833,58.43699535001859,57.07577953509643,58.382545471191406,9097000,0.0,0.0
2016-04-19 00:00:00-04:00,58.430166982497234,58.743245885179284,58.00138602303312,58.67518615722656,10354500,0.0,0.0
2016-04-20 00:00:00-04:00,58.6888055193368,59.51234023095272,58.511846059591925,59.076751708984375,15247100,0.0,0.0
2016-04-21 00:00:00-04:00,58.933810207972535,59.78456971687125,58.92020034058469,59.0699348449707,12075300,0.0,0.0
2016-04-22 00:00:00-04:00,59.37621247488349,59.64845658506734,59.09035849587146,59.57358932495117,9150800,0.0,0.0
2016-04-25 00:00:00-04:00,59.27411990179151,59.48511181194962,58.77047167640903,59.437469482421875,8076400,0.0,0.0
2016-04-26 00:00:00-04:00,59.72332212736048,59.85263924431878,59.25370118061666,59.64164733886719,9425900,0.0,0.0
2016-04-27 00:00:00-04:00,59.859446836753186,60.383517688496056,59.43747337405742,60.20655822753906,10463500,0.0,0.0
2016-04-28 00:00:00-04:00,59.79818497655896,60.424342730969514,59.553165821768054,59.91388702392578,11276200,0.0,0.0
2016-04-29 00:00:00-04:00,60.35628356548428,61.10495090419851,59.71651074511306,60.165714263916016,17885900,0.0,0.0
2016-05-02 00:00:00-04:00,60.056815324262494,60.90077251722387,59.94792080452095,60.66255569458008,10273700,0.0,0.0
2016-05-03 00:00:00-04:00,60.165718673518235,60.32225552872604,59.45788607822691,59.96834182739258,10137400,0.0,0.0
2016-05-04 00:00:00-04:00,60.097657413392,60.3971212476169,59.6212289440752,59.852638244628906,10601100,0.0,0.0
2016-05-05 00:00:00-04:00,60.41075381153856,60.55368083595723,59.63486128319391,59.92071533203125,8721100,0.0,0.0
2016-05-06 00:00:00-04:00,59.52596028621632,60.35630267099691,59.52596028621632,60.2406005859375,7968400,0.0,0.0
2016-05-09 00:00:00-04:00,60.301850508806915,60.41075025011108,59.36942113886097,60.28143310546875,11159500,0.0,0.0
2016-05-10 00:00:00-04:00,60.5060229742852,61.25469037366061,60.45157311438986,61.24788284301758,12509100,0.0,0.0
2016-05-11 00:00:00-04:00,61.19298149266785,61.54986959998558,60.89099562290791,60.952762603759766,11660200,0.75,0.0
2016-05-12 00:00:00-04:00,61.632244314642406,61.721465051954304,61.18613015555079,61.54301834106445,10720500,0.0,0.0
2016-05-13 00:00:00-04:00,61.27533902563608,61.53614691479493,60.7468689763798,60.84981918334961,9721100,0.0,0.0
2016-05-16 00:00:00-04:00,61.220437323526944,61.54301222552759,61.0831738587999,61.47438049316406,8638700,0.0,0.0
2016-05-17 00:00:00-04:00,61.26845660391832,61.70771104266577,61.19296539260522,61.446903228759766,9835600,0.0,0.0
2016-05-18 00:00:00-04:00,61.63223012622544,61.769493572992815,60.842952216650886,61.32337951660156,9680300,0.0,0.0
2016-05-19 00:00:00-04:00,60.81550197263574,61.87931207310375,60.70568701990336,61.844993591308594,14397900,0.0,0.0
2016-05-20 00:00:00-04:00,62.03716326732239,62.04402801079558,61.343970791951605,61.59104919433594,13191900,0.0,0.0
2016-05-23 00:00:00-04:00,61.08317279105821,61.70086884406357,60.95963358045714,61.49496841430664,11766100,0.0,0.0
