address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
One Comcast Center,1701 JFK Boulevard,Philadelphia,PA,19103-2838,United States,215 286 1700,https://corporate.comcast.com,Telecom Services,telecom-services,Telecom Services,Communication Services,communication-services,Communication Services,"Comcast Corporation operates as a media and technology company worldwide. It operates through Residential Connectivity & Platforms, Business Services Connectivity, Media, Studios, and Theme Parks segments. The Residential Connectivity & Platforms segment provides residential broadband and wireless connectivity services, residential and business video services, sky-branded entertainment television networks, and advertising. The Business Services Connectivity segment offers connectivity services for small business locations, which include broadband, wireline voice, and wireless services, as well as solutions for medium-sized customers and larger enterprises; and small business connectivity services in the United Kingdom. The Media segment operates NBCUniversal's television and streaming business, including national and regional cable networks; the NBC and Telemundo broadcast networks and owned local broadcast television stations; and Peacock, a direct-to-consumer streaming services. It also operates international television networks comprising the Sky Sports networks, as well as other digital properties. The Studios segment operates NBCUniversal and Sky film and television studio production and distribution operations. The Theme Parks segment operates Universal theme parks in Orlando, Florida; Hollywood, California; Osaka, Japan; and Beijing, China. The company also offers a consolidated streaming platforms under the Philadelphia Flyers and the Wells Fargo Center arena in Philadelphia, Pennsylvania; and Xumo. Comcast Corporation was founded in 1963 and is headquartered in Philadelphia, Pennsylvania.",186000,"[{'maxAge': 1, 'name': 'Mr. Brian L. Roberts', 'age': 63, 'title': 'Chairman & CEO', 'yearBorn': 1960, 'fiscalYear': 2023, 'totalPay': 11249049, 'exercisedValue': 23331000, 'unexercisedValue': 51603412}, {'maxAge': 1, 'name': 'Mr. Michael J. Cavanagh', 'age': 57, 'title': 'President', 'yearBorn': 1966, 'fiscalYear': 2023, 'totalPay': 11148229, 'exercisedValue': 0, 'unexercisedValue': 26464124}, {'maxAge': 1, 'name': 'Mr. Jason S. Armstrong', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1977, 'fiscalYear': 2023, 'totalPay': 6328382, 'exercisedValue': 478856, 'unexercisedValue': 3155753}, {'maxAge': 1, 'name': 'Mr. Thomas J. Reid', 'age': 59, 'title': 'Chief Legal Officer & Secretary', 'yearBorn': 1964, 'fiscalYear': 2023, 'totalPay': 5914262, 'exercisedValue': 0, 'unexercisedValue': 206303}, {'maxAge': 1, 'name': 'Ms. Jennifer Khoury Newcomb', 'age': 49, 'title': 'Chief Communications Officer', 'yearBorn': 1974, 'fiscalYear': 2023, 'totalPay': 4059366, 'exercisedValue': 0, 'unexercisedValue': 1070251}, {'maxAge': 1, 'name': 'Melinda  Lindsley', 'title': 'Operations Director', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel C. Murdock', 'age': 49, 'title': 'Executive VP, Chief Accounting Officer & Controller', 'yearBorn': 1974, 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Matthew  Zelesko', 'title': 'Chief Technology Officer', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Marci  Ryvicker', 'title': 'Executive Vice President of Investor Relations', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Candy  Lawson', 'title': 'Senior VP, Chief Compliance Officer & Senior Deputy General Counsel', 'fiscalYear': 2023, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,9,8,10,10,1727740800,1703980800,http://cmcsk.com/,86400,2,42.23,41.88,41.87,42.37,42.23,41.88,41.87,42.37,1.24,0.0296,1727827200,0.3191,2.36,1.012,11.151596,9.5079365,13876505,13876505,17896242,13776810,13776810,162373926912,36.43,47.11,1.3406812,40.2378,40.5937,1.2,0.02841582,USD,255157993472,0.1246,3831220756,3863059968,50868333,51780668,1724976000,1727654400,0.013099999,0.00712,0.87768,2.46,0.013300001,3872499968,21.44,1.9556903,1703980800,1735603200,1719705600,-0.075,15091000320,3.76,4.41,1.39,2:1,1487635200,2.107,6.802,-0.016534686,0.38520622,0.31,1727827200,NMS,EQUITY,CMCSA,CMCSA,Comcast Corporation,Comcast Corporation,322151400,America/New_York,EDT,a2a4a9fb-fa19-3b96-b114-1a9bb23a7386,finmb_173341,-14400000,41.93,57.0,35.0,46.34,46.33,2.3,buy,26,6064999936,1.566,37513998336,98128003072,0.544,0.664,121113001984,116.903,30.316,0.055749997,0.17489,21741750272,26646999040,-0.02,-0.027,0.70529,0.30974,0.22349001,USD,0.6804
