,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,DHR241108C00265000,2024-10-18 16:26:48+00:00,265.0,13.99,14.1,14.8,1.3899994,11.031741,2.0,18,0.3632876171875,True,REGULAR,USD
1,DHR241108C00270000,2024-10-14 17:44:57+00:00,270.0,9.6,11.0,11.5,0.0,0.0,1.0,7,0.3511417425537109,True,REGULAR,USD
2,DHR241108C00275000,2024-10-15 15:59:18+00:00,275.0,8.8,8.1,8.7,0.0,0.0,2.0,5,0.3427189752197265,False,REGULAR,USD
3,DHR241108C00280000,2024-10-18 14:04:46+00:00,280.0,5.0,5.9,6.3,-1.4000001,-21.875002,2.0,236,0.3328313787841797,False,REGULAR,USD
4,DHR241108C00295000,2024-10-18 15:05:52+00:00,295.0,1.5,1.6,1.8,-0.35000002,-18.918919,2.0,5,0.30713583496093744,False,REGULAR,USD
5,DHR241108C00305000,2024-09-30 15:18:37+00:00,305.0,1.49,0.4,0.8,0.0,0.0,,2,0.3149482568359374,False,REGULAR,USD
