,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,UNP241108P00215000,2024-10-09 15:25:13+00:00,215.0,1.18,0.15,1.8,0.0,0.0,,4,0.4801077380371094,False,REGULAR,USD
1,UNP241108P00220000,2024-10-14 13:47:15+00:00,220.0,0.98,0.35,2.0,0.0,0.0,6.0,14,0.4329890686035156,False,REGULAR,USD
2,UNP241108P00225000,2024-10-17 19:28:17+00:00,225.0,1.5,0.45,2.4,0.0,0.0,14.0,25,0.3952697192382813,False,REGULAR,USD
3,UNP241108P00235000,2024-10-15 14:57:44+00:00,235.0,2.0,1.5,2.85,0.0,0.0,5.0,26,0.2791820129394531,False,REGULAR,USD
4,UNP241108P00240000,2024-10-18 19:15:06+00:00,240.0,4.25,2.15,4.4,0.3499999,8.974357,2.0,41,0.26935545104980463,False,REGULAR,USD
5,UNP241108P00245000,2024-10-17 18:33:53+00:00,245.0,7.8,4.5,6.5,0.0,0.0,1.0,69,0.25818612915039063,True,REGULAR,USD
