Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04 00:00:00-05:00,26.775848379716603,26.87858706441443,26.44391481777296,26.862783432006836,27882200,0.0,0.0
2016-01-05 00:00:00-05:00,26.839072533964657,26.870685829082625,26.49923714847089,26.7363338470459,16709500,0.0,0.0
2016-01-06 00:00:00-05:00,26.277946706444993,26.491331898620317,25.922304719486117,26.14359474182129,25491300,0.0,0.0
2016-01-07 00:00:00-05:00,25.511341905736778,26.088270921142026,25.163604736328125,25.163604736328125,37680500,0.0,0.0
2016-01-08 00:00:00-05:00,25.361177878401453,25.46391954861571,24.839570728188132,24.902795791625977,29953800,0.0,0.0
2016-01-11 00:00:00-05:00,25.13989476180614,25.463924976829457,25.037154577094896,25.337474822998047,27732400,0.0,0.0
2016-01-12 00:00:00-05:00,25.89069052975902,25.993432214605118,25.503438280031,25.82746696472168,28587700,0.0,0.0
2016-01-13 00:00:00-05:00,25.890693284312334,26.02504827337598,25.15570230425426,25.21892738342285,34445700,0.0,0.0
2016-01-14 00:00:00-05:00,25.266345543803464,25.977628053640068,25.131992063591735,25.874889373779297,48728200,0.0,0.0
2016-01-15 00:00:00-05:00,23.49604062660631,24.104582917783212,23.274753617018128,23.519750595092773,76373900,0.0,0.0
2016-01-19 00:00:00-05:00,23.693617872271474,23.756842944020782,23.29846079698714,23.551361083984375,28878100,0.0,0.0
2016-01-20 00:00:00-05:00,23.19571794929654,23.606681622040018,23.08507295592441,23.385393142700195,39598200,0.0,0.0
2016-01-21 00:00:00-05:00,23.432814374711597,23.733134597507533,23.108785692024405,23.440717697143555,30157400,0.0,0.0
2016-01-22 00:00:00-05:00,23.804260513856423,23.899097358357725,23.322168447527332,23.65410041809082,25326500,0.0,0.0
2016-01-25 00:00:00-05:00,23.70152113840386,23.88329303082606,23.369589135656764,23.393299102783203,26441000,0.0,0.0
2016-01-26 00:00:00-05:00,23.401200879281426,23.748937996403445,23.401200879281426,23.662004470825195,24754900,0.0,0.0
2016-01-27 00:00:00-05:00,23.614590711443718,23.883297695068194,23.424915459603778,23.559268951416016,26384100,0.0,0.0
2016-01-28 00:00:00-05:00,23.725235154999126,23.851685319780337,23.511849936654006,23.685718536376953,22028100,0.0,0.0
2016-01-29 00:00:00-05:00,23.8753930701473,24.52345202954297,23.788459526585854,24.515548706054688,38311400,0.0,0.0
2016-02-01 00:00:00-05:00,24.278449289113883,24.594576143888826,24.215224219639804,24.357481002807617,19015100,0.0,0.0
2016-02-02 00:00:00-05:00,24.0650664877777,24.096678269950047,23.417007618091517,23.551361083984375,24994300,0.0,0.0
2016-02-03 00:00:00-05:00,23.694866799516745,23.694866799516745,22.738143592931056,23.391904830932617,44660100,0.26,0.0
2016-02-04 00:00:00-05:00,23.232456251425322,23.822436095923013,23.208539115453853,23.734737396240234,29257800,0.0,0.0
2016-02-05 00:00:00-05:00,23.583250297589135,23.726759163767355,23.049079251632477,23.152725219726562,27957500,0.0,0.0
2016-02-08 00:00:00-05:00,22.913547692499957,23.10489237745126,22.56274834308638,22.97732925415039,28725900,0.0,0.0
2016-02-09 00:00:00-05:00,22.71423217456067,23.24043048588852,22.65045060714737,22.969358444213867,22902600,0.0,0.0
2016-02-10 00:00:00-05:00,23.025166247221982,23.120839355028327,22.475050819520995,22.506940841674805,27267800,0.0,0.0
2016-02-11 00:00:00-05:00,22.188033182868256,22.650449912603456,22.06844293771945,22.49896812438965,28450200,0.0,0.0
2016-02-12 00:00:00-05:00,22.7780135693865,22.881659566068116,22.43518707688539,22.83382225036621,19699000,0.0,0.0
2016-02-16 00:00:00-05:00,22.9215140139422,23.080968632742753,22.61057918002027,22.945432662963867,30705200,0.0,0.0
2016-02-17 00:00:00-05:00,23.009216410976624,23.61514189153471,22.905570442623848,23.49555015563965,27691700,0.0,0.0
2016-02-18 00:00:00-05:00,23.543390596411353,23.72676238557337,23.423798844575675,23.455690383911133,20623300,0.0,0.0
2016-02-19 00:00:00-05:00,23.280291205564687,23.383935665840408,22.88962745666504,22.88962745666504,42056700,0.0,0.0
2016-02-22 00:00:00-05:00,23.208534800011506,23.551361211466094,23.120834595963455,23.399879455566406,23893100,0.0,0.0
2016-02-23 00:00:00-05:00,23.36002284682155,23.399887280479565,22.80193446166325,22.961387634277344,26638200,0.0,0.0
2016-02-24 00:00:00-05:00,22.738148647690938,23.360018490047192,22.6265297749387,23.272319793701172,21593600,0.0,0.0
2016-02-25 00:00:00-05:00,23.37596274975122,23.615144729614258,23.08097361812743,23.615144729614258,17571400,0.0,0.0
