,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,AAPL241129P00165000,2024-10-10 19:12:54+00:00,165.0,0.14,0.04,0.33,0.0,0.0,,1,0.5307664111328125,False,REGULAR,USD
1,AAPL241129P00175000,2024-10-18 17:28:46+00:00,175.0,0.16,0.07,0.39,-0.59000003,-78.66667,3.0,36,0.46680220703125,False,REGULAR,USD
2,AAPL241129P00190000,2024-10-16 19:16:26+00:00,190.0,0.45,0.13,0.58,0.0,0.0,1.0,9,0.38233039550781245,False,REGULAR,USD
3,AAPL241129P00195000,2024-10-18 19:47:25+00:00,195.0,0.46,0.33,0.7,-0.099999994,-17.857141,3.0,38,0.3580386462402344,False,REGULAR,USD
4,AAPL241129P00200000,2024-10-18 19:51:58+00:00,200.0,0.57,0.43,0.77,-0.13999999,-19.71831,26.0,460,0.3259344750976562,False,REGULAR,USD
5,AAPL241129P00205000,2024-10-18 19:48:21+00:00,205.0,0.78,0.56,1.0,-0.20000005,-20.408169,58.0,82,0.30591514404296877,False,REGULAR,USD
6,AAPL241129P00210000,2024-10-18 19:44:30+00:00,210.0,1.11,0.9,1.44,-0.34000003,-23.448278,85.0,306,0.2941965112304687,False,REGULAR,USD
7,AAPL241129P00215000,2024-10-18 19:46:10+00:00,215.0,1.59,1.51,1.66,-0.49999988,-23.92344,62.0,179,0.26197027099609377,False,REGULAR,USD
8,AAPL241129P00220000,2024-10-18 19:54:24+00:00,220.0,2.35,2.15,2.42,-0.5500002,-18.965523,123.0,231,0.25049577636718745,False,REGULAR,USD
9,AAPL241129P00225000,2024-10-18 19:58:57+00:00,225.0,3.33,2.93,3.8,-0.9000001,-21.276598,65.0,144,0.2508009490966796,False,REGULAR,USD
10,AAPL241129P00230000,2024-10-18 19:41:19+00:00,230.0,4.85,4.75,5.0,-1.0500002,-17.796614,40.0,126,0.22980506530761718,False,REGULAR,USD
11,AAPL241129P00235000,2024-10-18 19:57:01+00:00,235.0,6.75,6.75,7.95,-1.6999998,-20.118341,97.0,95,0.25012956909179684,False,REGULAR,USD
12,AAPL241129P00245000,2024-10-18 18:09:20+00:00,245.0,12.07,12.15,14.5,-0.1800003,-1.4693903,1.0,3,0.264655791015625,True,REGULAR,USD
