,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,NEE241101P00060000,2024-09-20 19:29:44+00:00,60.0,0.39,0.0,0.15,0.0,0.0,1,1,0.8300798242187499,False,REGULAR,USD
1,NEE241101P00065000,2024-09-20 19:29:44+00:00,65.0,0.42,0.0,0.16,0.0,0.0,1,1,0.6640658593750002,False,REGULAR,USD
2,NEE241101P00068000,2024-10-14 16:05:56+00:00,68.0,0.11,0.01,0.76,0.0,0.0,8,12,0.7675804492187501,False,REGULAR,USD
3,NEE241101P00069000,2024-10-14 16:08:17+00:00,69.0,0.13,0.01,0.79,0.0,0.0,8,8,0.7334011035156249,False,REGULAR,USD
4,NEE241101P00070000,2024-10-14 16:08:26+00:00,70.0,0.23,0.02,0.33,0.0,0.0,16,26,0.5751995605468749,False,REGULAR,USD
5,NEE241101P00071000,2024-10-18 15:24:56+00:00,71.0,0.16,0.05,0.17,0.06999999,77.77777,10,13,0.5361374511718751,False,REGULAR,USD
6,NEE241101P00072000,2024-10-17 15:42:09+00:00,72.0,0.11,0.03,0.14,0.0,0.0,3,27,0.481450498046875,False,REGULAR,USD
7,NEE241101P00073000,2024-10-18 17:55:49+00:00,73.0,0.12,0.04,0.14,0.0,0.0,2,33,0.44727115234375,False,REGULAR,USD
8,NEE241101P00074000,2024-10-18 14:22:16+00:00,74.0,0.2,0.06,0.16,0.030000001,17.647058,100,407,0.42383388671875,False,REGULAR,USD
9,NEE241101P00075000,2024-10-18 19:07:26+00:00,75.0,0.18,0.14,0.18,-0.019999996,-9.999998,131,45,0.39942006835937505,False,REGULAR,USD
10,NEE241101P00076000,2024-10-18 16:01:47+00:00,76.0,0.24,0.03,0.24,-0.010000005,-4.000002,2,22,0.39014281738281253,False,REGULAR,USD
11,NEE241101P00077000,2024-10-18 17:48:43+00:00,77.0,0.33,0.07,0.32,0.01000002,3.1250064,8,39,0.3813538427734374,False,REGULAR,USD
12,NEE241101P00078000,2024-10-18 15:36:48+00:00,78.0,0.4,0.2,0.41,-0.07999998,-16.666664,26,81,0.36865865722656255,False,REGULAR,USD
13,NEE241101P00079000,2024-10-18 17:19:59+00:00,79.0,0.6,0.31,0.56,-0.03999996,-6.2499943,4,24,0.36426416992187505,False,REGULAR,USD
14,NEE241101P00080000,2024-10-18 19:30:52+00:00,80.0,0.73,0.64,0.74,-0.029999971,-3.9473646,26,80,0.35742830078125,False,REGULAR,USD
15,NEE241101P00081000,2024-10-18 19:28:04+00:00,81.0,0.99,0.84,1.15,-0.00999999,-0.99999905,6,53,0.3842835009765625,False,REGULAR,USD
16,NEE241101P00082000,2024-10-18 18:36:22+00:00,82.0,1.32,1.02,1.31,-0.059999943,-4.347822,20,22,0.3549869189453124,False,REGULAR,USD
17,NEE241101P00083000,2024-10-18 18:31:23+00:00,83.0,1.67,1.49,1.63,0.029999971,1.8292665,319,32,0.344733115234375,False,REGULAR,USD
18,NEE241101P00084000,2024-10-18 19:46:36+00:00,84.0,2.1,1.9,2.06,-0.16000009,-7.07965,69,23,0.3413151806640625,False,REGULAR,USD
19,NEE241101P00085000,2024-10-16 16:27:46+00:00,85.0,2.71,2.34,2.57,0.0,0.0,1,11,0.33960621337890623,True,REGULAR,USD
20,NEE241101P00088000,2024-10-01 15:50:44+00:00,88.0,4.15,3.75,6.45,0.0,0.0,17,18,0.6547886083984377,True,REGULAR,USD
